Scientific.name;Common.name;count;Plot.number;Year;Month;Day;Survey.site;exuvia.observer.number;Observer..order.number;note
Coenagrionidae sp.;Pond Damsel species;16;2;2008;Jun;25;John Archies Pond;;NA;
Coenagrionidae sp.;Pond Damsel species;6;3;2008;Jun;25;John Archies Pond;;NA;
Epitheca canis;Beaverpond Baskettail;2;6;2008;Jun;25;John Archies Pond;;NA;
Coenagrionidae sp.;Pond Damsel species;14;6;2008;Jun;25;John Archies Pond;;NA;
Epitheca canis;Beaverpond Baskettail;2;7;2008;Jun;25;John Archies Pond;;NA;
Coenagrionidae sp.;Pond Damsel species;3;7;2008;Jun;25;John Archies Pond;;NA;
Coenagrionidae sp.;Pond Damsel species;2;8;2008;Jun;25;John Archies Pond;;NA;
Libellula quadrimaculata;Four-spotted Skimmer;2;8;2008;Jun;25;John Archies Pond;;NA;
Epitheca canis;Beaverpond Baskettail;1;9;2008;Jun;25;John Archies Pond;;NA;
Coenagrionidae sp.;Pond Damsel species;2;9;2008;Jun;25;John Archies Pond;;NA;
Lestes sp.;Spreadwing species;5;10;2008;Jun;25;John Archies Pond;;NA;
Coenagrionidae sp.;Pond Damsel species;2;10;2008;Jun;25;John Archies Pond;;NA;
Libellula quadrimaculata;Four-spotted Skimmer;1;11;2008;Jun;25;John Archies Pond;;NA;
Coenagrionidae sp.;Pond Damsel species;2;11;2008;Jun;25;John Archies Pond;;NA;
Epitheca canis;Beaverpond Baskettail;1;12;2008;Jun;25;John Archies Pond;;NA;
Coenagrionidae sp.;Pond Damsel species;2;12;2008;Jun;25;John Archies Pond;;NA;
Libellula quadrimaculata;Four-spotted Skimmer;1;13;2008;Jun;25;John Archies Pond;;NA;
Coenagrionidae sp.;Pond Damsel species;2;13;2008;Jun;25;John Archies Pond;;NA;
Libellula quadrimaculata;Four-spotted Skimmer;2;14;2008;Jun;25;John Archies Pond;;NA;
Epitheca canis;Beaverpond Baskettail;2;15;2008;Jun;25;John Archies Pond;;NA;
Libellula quadrimaculata;Four-spotted Skimmer;1;15;2008;Jun;25;John Archies Pond;;NA;
Coenagrionidae sp.;Pond Damsel species;3;15;2008;Jun;25;John Archies Pond;;NA;
Libellula quadrimaculata;Four-spotted Skimmer;1;16;2008;Jun;25;John Archies Pond;;NA;
Coenagrionidae sp.;Pond Damsel species;1;16;2008;Jun;25;John Archies Pond;;NA;
Libellula quadrimaculata;Four-spotted Skimmer;2;18;2008;Jun;25;John Archies Pond;;NA;
Coenagrionidae sp.;Pond Damsel species;4;19;2008;Jun;25;John Archies Pond;;NA;
Coenagrionidae sp.;Pond Damsel species;10;20;2008;Jun;25;John Archies Pond;;NA;
Coenagrionidae sp.;Pond Damsel species;4;21;2008;Jun;25;John Archies Pond;;NA;
Libellula quadrimaculata;Four-spotted Skimmer;1;22;2008;Jun;25;John Archies Pond;;NA;
Coenagrionidae sp.;Pond Damsel species;5;22;2008;Jun;25;John Archies Pond;;NA;
Lestes sp.;Spreadwing species;7;23;2008;Jun;25;John Archies Pond;;NA;
Coenagrionidae sp.;Pond Damsel species;13;24;2008;Jun;25;John Archies Pond;;NA;
Epitheca canis;Beaverpond Baskettail;1;24;2008;Jun;25;John Archies Pond;;NA;
Coenagrionidae sp.;Pond Damsel species;4;25;2008;Jun;25;John Archies Pond;;NA;
Epitheca canis;Beaverpond Baskettail;1;25;2008;Jun;25;John Archies Pond;;NA;
Epitheca canis;Beaverpond Baskettail;1;26;2008;Jun;25;John Archies Pond;;NA;
Lestes dryas;Emerald Spreadwing;3;26;2008;Jun;25;John Archies Pond;;NA;
Coenagrionidae sp.;Pond Damsel species;3;26;2008;Jun;25;John Archies Pond;;NA;
Coenagrionidae sp.;Pond Damsel species;10;27;2008;Jun;25;John Archies Pond;;NA;
Coenagrionidae sp.;Pond Damsel species;1;28;2008;Jun;25;John Archies Pond;;NA;
Libellula quadrimaculata;Four-spotted Skimmer;1;29;2008;Jun;25;John Archies Pond;;NA;
Coenagrionidae sp.;Pond Damsel species;1;29;2008;Jun;25;John Archies Pond;;NA;
Libellula quadrimaculata;Four-spotted Skimmer;1;30;2008;Jun;25;John Archies Pond;;NA;
Libellula quadrimaculata;Four-spotted Skimmer;1;32;2008;Jun;25;John Archies Pond;;NA;
Libellula quadrimaculata;Four-spotted Skimmer;1;33;2008;Jun;25;John Archies Pond;;NA;
Coenagrionidae sp.;Pond Damsel species;2;34;2008;Jun;25;John Archies Pond;;NA;
Coenagrionidae sp.;Pond Damsel species;2;35;2008;Jun;25;John Archies Pond;;NA;
Libellula quadrimaculata;Four-spotted Skimmer;1;36;2008;Jun;25;John Archies Pond;;NA;
Coenagrionidae sp.;Pond Damsel species;1;36;2008;Jun;25;John Archies Pond;;NA;
Aeshna interrupta;Variable Darner;7;1;2008;Aug;5;John Archies Pond;;NA;
Sympetrum costiferum;Saffron-winged Meadowhawk;1;1;2008;Aug;5;John Archies Pond;;NA;rare in PEI (S3 sensitive), new species for the park !
Sympetrum semicinctum;Band-winged Meadowhawk;1;1;2008;Aug;5;John Archies Pond;;NA;
Sympetrum vicinum;Autumn Meadowhawk;2;2;2008;Aug;5;John Archies Pond;;NA;
Sympetrum costiferum;Saffron-winged Meadowhawk;2;2;2008;Aug;5;John Archies Pond;;NA;
Libellula quadrimaculata;Four-spotted Skimmer;1;3;2008;Aug;5;John Archies Pond;;NA;rare in PEI (S3-sensitive)
Epitheca spinigera;Spiny Baskettail;1;3;2008;Aug;5;John Archies Pond;;NA;
Sympetrum costiferum;Saffron-winged Meadowhawk;3;3;2008;Aug;5;John Archies Pond;;NA;
Sympetrum obtrusum;White-faced Meadowhawk;3;3;2008;Aug;5;John Archies Pond;;NA;
Sympetrum costiferum;Saffron-winged Meadowhawk;9;3;2008;Aug;5;John Archies Pond;;NA;
Coenagrionidae sp.;Pond Damsel species;3;3;2008;Aug;5;John Archies Pond;;NA;
Sympetrum obtrusum;White-faced Meadowhawk;1;3;2008;Aug;5;John Archies Pond;;NA;
Sympetrum costiferum;Saffron-winged Meadowhawk;13;4;2008;Aug;5;John Archies Pond;;NA;
Sympetrum obtrusum;White-faced Meadowhawk;1;4;2008;Aug;5;John Archies Pond;;NA;
Coenagrionidae sp.;Pond Damsel species;1;4;2008;Aug;5;John Archies Pond;;NA;
Sympetrum costiferum;Saffron-winged Meadowhawk;1;5;2008;Aug;5;John Archies Pond;;NA;
Coenagrionidae sp.;Pond Damsel species;1;5;2008;Aug;5;John Archies Pond;;NA;
Aeshna constricta;Lance-tipped Darner;2;7;2008;Aug;5;John Archies Pond;;NA;
Aeshna interrupta;Variable Darner;1;7;2008;Aug;5;John Archies Pond;;NA;
Aeshna constricta;Lance-tipped Darner;1;8;2008;Aug;5;John Archies Pond;;NA;
Sympetrum obtrusum;White-faced Meadowhawk;3;8;2008;Aug;5;John Archies Pond;;NA;
Lestes sp.;Spreadwing species;3;8;2008;Aug;5;John Archies Pond;;NA;
Aeshna interrupta;Variable Darner;1;9;2008;Aug;5;John Archies Pond;;NA;
Lestes sp.;Spreadwing species;2;9;2008;Aug;5;John Archies Pond;;NA;
Sympetrum costiferum;Saffron-winged Meadowhawk;4;9;2008;Aug;5;John Archies Pond;;NA;
Sympetrum sp.;Meadowhawk species;1;9;2008;Aug;5;John Archies Pond;;NA;
Aeshna constricta;Lance-tipped Darner;3;10;2008;Aug;5;John Archies Pond;;NA;
Aeshna interrupta;Variable Darner;2;10;2008;Aug;5;John Archies Pond;;NA;
Sympetrum costiferum;Saffron-winged Meadowhawk;14;10;2008;Aug;5;John Archies Pond;;NA;
Sympetrum obtrusum;White-faced Meadowhawk;8;10;2008;Aug;5;John Archies Pond;;NA;
Lestes sp.;Spreadwing species;2;10;2008;Aug;5;John Archies Pond;;NA;
Aeshna interrupta;Variable Darner;3;11;2008;Aug;5;John Archies Pond;;NA;
Sympetrum costiferum;Saffron-winged Meadowhawk;14;11;2008;Aug;5;John Archies Pond;;NA;
Sympetrum obtrusum;White-faced Meadowhawk;10;11;2008;Aug;5;John Archies Pond;;NA;
Lestes sp.;Spreadwing species;1;11;2008;Aug;5;John Archies Pond;;NA;
Sympetrum obtrusum;White-faced Meadowhawk;7;12;2008;Aug;5;John Archies Pond;;NA;
Sympetrum costiferum;Saffron-winged Meadowhawk;4;12;2008;Aug;5;John Archies Pond;;NA;
Aeshna interrupta;Variable Darner;4;13;2008;Aug;5;John Archies Pond;;NA;
Sympetrum costiferum;Saffron-winged Meadowhawk;6;13;2008;Aug;5;John Archies Pond;;NA;
Lestes sp.;Spreadwing species;2;13;2008;Aug;5;John Archies Pond;;NA;
Sympetrum obtrusum;White-faced Meadowhawk;3;13;2008;Aug;5;John Archies Pond;;NA;
Sympetrum costiferum;Saffron-winged Meadowhawk;14;14;2008;Aug;5;John Archies Pond;;NA;
Sympetrum obtrusum;White-faced Meadowhawk;3;14;2008;Aug;5;John Archies Pond;;NA;
Coenagrionidae sp.;Pond Damsel species;2;14;2008;Aug;5;John Archies Pond;;NA;
Aeshna constricta;Lance-tipped Darner;1;15;2008;Aug;5;John Archies Pond;;NA;
Aeshna interrupta;Variable Darner;2;15;2008;Aug;5;John Archies Pond;;NA;
Sympetrum obtrusum;White-faced Meadowhawk;2;15;2008;Aug;5;John Archies Pond;;NA;
Sympetrum costiferum;Saffron-winged Meadowhawk;14;15;2008;Aug;5;John Archies Pond;;NA;
Aeshna constricta;Lance-tipped Darner;1;16;2008;Aug;5;John Archies Pond;;NA;
Sympetrum obtrusum;White-faced Meadowhawk;6;16;2008;Aug;5;John Archies Pond;;NA;
Sympetrum costiferum;Saffron-winged Meadowhawk;9;16;2008;Aug;5;John Archies Pond;;NA;
Aeshna interrupta;Variable Darner;2;17;2008;Aug;5;John Archies Pond;;NA;
Lestes sp.;Spreadwing species;3;17;2008;Aug;5;John Archies Pond;;NA;
Sympetrum obtrusum;White-faced Meadowhawk;1;17;2008;Aug;5;John Archies Pond;;NA;
Sympetrum costiferum;Saffron-winged Meadowhawk;10;17;2008;Aug;5;John Archies Pond;;NA;
Sympetrum vicinum;Autumn Meadowhawk;2;17;2008;Aug;5;John Archies Pond;;NA;
Sympetrum costiferum;Saffron-winged Meadowhawk;11;18;2008;Aug;5;John Archies Pond;;NA;
Sympetrum obtrusum;White-faced Meadowhawk;3;18;2008;Aug;5;John Archies Pond;;NA;
Sympetrum costiferum;Saffron-winged Meadowhawk;5;19;2008;Aug;5;John Archies Pond;;NA;
Sympetrum obtrusum;White-faced Meadowhawk;1;19;2008;Aug;5;John Archies Pond;;NA;
Lestes sp.;Spreadwing species;2;19;2008;Aug;5;John Archies Pond;;NA;
Coenagrionidae sp.;Pond Damsel species;3;19;2008;Aug;5;John Archies Pond;;NA;
Aeshna interrupta;Variable Darner;1;19;2008;Aug;5;John Archies Pond;;NA;
Libellula quadrimaculata;Four-spotted Skimmer;2;20;2008;Aug;5;John Archies Pond;;NA;
Sympetrum costiferum;Saffron-winged Meadowhawk;5;20;2008;Aug;5;John Archies Pond;;NA;
Sympetrum obtrusum;White-faced Meadowhawk;6;20;2008;Aug;5;John Archies Pond;;NA;
Aeshna constricta;Lance-tipped Darner;1;21;2008;Aug;5;John Archies Pond;;NA;
Sympetrum obtrusum;White-faced Meadowhawk;16;21;2008;Aug;5;John Archies Pond;;NA;
Sympetrum costiferum;Saffron-winged Meadowhawk;3;21;2008;Aug;5;John Archies Pond;;NA;
Libellula quadrimaculata;Four-spotted Skimmer;1;22;2008;Aug;5;John Archies Pond;;NA;
Sympetrum obtrusum;White-faced Meadowhawk;22;22;2008;Aug;5;John Archies Pond;;NA;
Sympetrum costiferum;Saffron-winged Meadowhawk;7;22;2008;Aug;5;John Archies Pond;;NA;
Sympetrum costiferum;Saffron-winged Meadowhawk;3;23;2008;Aug;5;John Archies Pond;;NA;
Sympetrum obtrusum;White-faced Meadowhawk;7;23;2008;Aug;5;John Archies Pond;;NA;
Sympetrum obtrusum;White-faced Meadowhawk;2;26;2008;Aug;5;John Archies Pond;;NA;
Sympetrum costiferum;Saffron-winged Meadowhawk;11;26;2008;Aug;5;John Archies Pond;;NA;
Lestes congener;Spotted Spreadwing;1;26;2008;Aug;5;John Archies Pond;;NA;
Sympetrum costiferum;Saffron-winged Meadowhawk;21;27;2008;Aug;5;John Archies Pond;;NA;
Sympetrum obtrusum;White-faced Meadowhawk;2;27;2008;Aug;5;John Archies Pond;;NA;
Lestes sp.;Spreadwing species;1;27;2008;Aug;5;John Archies Pond;;NA;
Coenagrionidae sp.;Pond Damsel species;2;27;2008;Aug;5;John Archies Pond;;NA;
Sympetrum costiferum;Saffron-winged Meadowhawk;14;28;2008;Aug;5;John Archies Pond;;NA;
Aeshna interrupta;Variable Darner;1;28;2008;Aug;5;John Archies Pond;;NA;
Coenagrionidae sp.;Pond Damsel species;1;28;2008;Aug;5;John Archies Pond;;NA;
Coenagrionidae sp.;Pond Damsel species;2;29;2008;Aug;5;John Archies Pond;;NA;
Sympetrum costiferum;Saffron-winged Meadowhawk;3;29;2008;Aug;5;John Archies Pond;;NA;
Sympetrum costiferum;Saffron-winged Meadowhawk;18;30;2008;Aug;5;John Archies Pond;;NA;
Sympetrum obtrusum;White-faced Meadowhawk;1;30;2008;Aug;5;John Archies Pond;;NA;
Coenagrionidae sp.;Pond Damsel species;7;30;2008;Aug;5;John Archies Pond;;NA;
Lestes sp.;Spreadwing species;1;30;2008;Aug;5;John Archies Pond;;NA;
Aeshna interrupta;Variable Darner;2;32;2008;Aug;5;John Archies Pond;;NA;
Sympetrum costiferum;Saffron-winged Meadowhawk;12;32;2008;Aug;5;John Archies Pond;;NA;
Lestes sp.;Spreadwing species;2;32;2008;Aug;5;John Archies Pond;;NA;
Sympetrum costiferum;Saffron-winged Meadowhawk;1;33;2008;Aug;5;John Archies Pond;;NA;
Sympetrum obtrusum;White-faced Meadowhawk;3;33;2008;Aug;5;John Archies Pond;;NA;
Coenagrionidae sp.;Pond Damsel species;1;33;2008;Aug;5;John Archies Pond;;NA;
Sympetrum costiferum;Saffron-winged Meadowhawk;4;34;2008;Aug;5;John Archies Pond;;NA;
Coenagrionidae sp.;Pond Damsel species;2;34;2008;Aug;5;John Archies Pond;;NA;
Sympetrum costiferum;Saffron-winged Meadowhawk;2;35;2008;Aug;5;John Archies Pond;;NA;
Coenagrionidae sp.;Pond Damsel species;1;35;2008;Aug;5;John Archies Pond;;NA;
Aeshna interrupta;Variable Darner;1;36;2008;Aug;5;John Archies Pond;;NA;
Sympetrum costiferum;Saffron-winged Meadowhawk;1;36;2008;Aug;5;John Archies Pond;;NA;
Sympetrum obtrusum;White-faced Meadowhawk;1;36;2008;Aug;5;John Archies Pond;;NA;
Coenagrionidae sp.;Pond Damsel species;1;36;2008;Aug;5;John Archies Pond;;NA;
Aeshna tuberculifera;Black-tipped Darner;1;NA;2008;Aug;5;John Archies Pond;;NA;
Aeshna constricta;Lance-tipped Darner;1;NA;2008;Aug;5;John Archies Pond;;NA;
Sympetrum obtrusum;White-faced Meadowhawk;1;NA;2008;Aug;5;John Archies Pond;;NA;
Leucorrhinia intacta;Dot-tailed Whiteface;1;1;2008;Jun;27;Wills Pond;;NA;
Epitheca canis;Beaverpond Baskettail;4;1;2008;Jun;27;Wills Pond;;NA;
Coenagrionidae sp.;Pond Damsel species;1;3;2008;Jun;27;Wills Pond;;NA;
Epitheca canis;Beaverpond Baskettail;2;4;2008;Jun;27;Wills Pond;;NA;
Coenagrionidae sp.;Pond Damsel species;2;4;2008;Jun;27;Wills Pond;;NA;
Epitheca canis;Beaverpond Baskettail;1;5;2008;Jun;27;Wills Pond;;NA;
Libellula quadrimaculata;Four-spotted Skimmer;1;8;2008;Jun;27;Wills Pond;;NA;
Leucorrhinia intacta;Dot-tailed Whiteface;2;9;2008;Jun;27;Wills Pond;;NA;
Coenagrionidae sp.;Pond Damsel species;1;9;2008;Jun;27;Wills Pond;;NA;
Epitheca canis;Beaverpond Baskettail;1;10;2008;Jun;27;Wills Pond;;NA;
Coenagrionidae sp.;Pond Damsel species;1;10;2008;Jun;27;Wills Pond;;NA;
Leucorrhinia intacta;Dot-tailed Whiteface;2;13;2008;Jun;27;Wills Pond;;NA;rare in PEI (S3 sensitive)
Dorocordulia libera;Racket-tailed Emerald;1;14;2008;Jun;27;Wills Pond;;NA;
Cordulia shurtleffi;American Emerald;1;15;2008;Jun;27;Wills Pond;;NA;
Libellula quadrimaculata;Four-spotted Skimmer;1;18;2008;Jun;27;Wills Pond;;NA;
Libellula quadrimaculata;Four-spotted Skimmer;1;19;2008;Jun;27;Wills Pond;;NA;
Leucorrhinia intacta;Dot-tailed Whiteface;1;19;2008;Jun;27;Wills Pond;;NA;
Coenagrionidae sp.;Pond Damsel species;1;19;2008;Jun;27;Wills Pond;;NA;
Leucorrhinia proxima;Belted Whiteface;1;21;2008;Jun;27;Wills Pond;;NA;
Libellula quadrimaculata;Four-spotted Skimmer;1;21;2008;Jun;27;Wills Pond;;NA;
Aeshna canadensis;Canada Darner;1;22;2008;Jun;27;Wills Pond;;NA;
Libellula quadrimaculata;Four-spotted Skimmer;1;23;2008;Jun;27;Wills Pond;;NA;
Coenagrionidae sp.;Pond Damsel species;1;23;2008;Jun;27;Wills Pond;;NA;
Libellula quadrimaculata;Four-spotted Skimmer;2;24;2008;Jun;27;Wills Pond;;NA;
Libellula quadrimaculata;Four-spotted Skimmer;1;25;2008;Jun;27;Wills Pond;;NA;
Epitheca canis;Beaverpond Baskettail;2;29;2008;Jun;27;Wills Pond;;NA;
Cordulia shurtleffi;American Emerald;1;29;2008;Jun;27;Wills Pond;;NA;
Epitheca canis;Beaverpond Baskettail;1;35;2008;Jun;27;Wills Pond;;NA;
Epitheca canis;Beaverpond Baskettail;2;37;2008;Jun;27;Wills Pond;;NA;
Aeshna tuberculifera;Black-tipped Darner;1;1;2008;Aug;7;Wills Pond;;NA;
Sympetrum obtrusum;White-faced Meadowhawk;1;1;2008;Aug;7;Wills Pond;;NA;
Sympetrum obtrusum;White-faced Meadowhawk;2;2;2008;Aug;7;Wills Pond;;NA;
Aeshna tuberculifera;Black-tipped Darner;1;3;2008;Aug;7;Wills Pond;;NA;
Somatochlora walshii;Brush-tipped Emerald;1;3;2008;Aug;7;Wills Pond;;NA;rare in PEI (S3-sensitive)
Sympetrum obtrusum;White-faced Meadowhawk;1;3;2008;Aug;7;Wills Pond;;NA;
Aeshna interrupta;Variable Darner;1;5;2008;Aug;7;Wills Pond;;NA;
Aeshna sp.;Darner unk species;1;5;2008;Aug;7;Wills Pond;;NA;
Aeshna tuberculifera;Black-tipped Darner;1;6;2008;Aug;7;Wills Pond;;NA;
Sympetrum semicinctum;Band-winged Meadowhawk;1;6;2008;Aug;7;Wills Pond;;NA;rare in PEI (S3 sensitive), new species for the park !
Lestes sp.;Spreadwing species;1;6;2008;Aug;7;Wills Pond;;NA;
Sympetrum semicinctum;Band-winged Meadowhawk;1;7;2008;Aug;7;Wills Pond;;NA;rare in PEI (S3 sensitive), new species for the park !
Sympetrum obtrusum;White-faced Meadowhawk;1;10;2008;Aug;7;Wills Pond;;NA;
Sympetrum semicinctum;Band-winged Meadowhawk;2;11;2008;Aug;7;Wills Pond;;NA;rare in PEI (S3 sensitive), new species for the park !
Sympetrum semicinctum;Band-winged Meadowhawk;2;12;2008;Aug;7;Wills Pond;;NA;rare in PEI (S3 sensitive), new species for the park !
Lestes sp.;Spreadwing species;1;13;2008;Aug;7;Wills Pond;;NA;
Aeshna tuberculifera;Black-tipped Darner;1;13;2008;Aug;7;Wills Pond;;NA;
Sympetrum semicinctum;Band-winged Meadowhawk;2;13;2008;Aug;7;Wills Pond;;NA;rare in PEI (S3 sensitive), new species for the park !
Sympetrum vicinum;Autumn Meadowhawk;1;16;2008;Aug;7;Wills Pond;;NA;
Aeshna tuberculifera;Black-tipped Darner;5;17;2008;Aug;7;Wills Pond;;NA;
Sympetrum obtrusum;White-faced Meadowhawk;2;17;2008;Aug;7;Wills Pond;;NA;
Aeshna interrupta;Variable Darner;1;18;2008;Aug;7;Wills Pond;;NA;
Sympetrum obtrusum;White-faced Meadowhawk;4;19;2008;Aug;7;Wills Pond;;NA;
Sympetrum semicinctum;Band-winged Meadowhawk;1;19;2008;Aug;7;Wills Pond;;NA;rare in PEI (S3 sensitive), new species for the park !
Sympetrum semicinctum;Band-winged Meadowhawk;1;20;2008;Aug;7;Wills Pond;;NA;rare in PEI (S3 sensitive), new species for the park !
Sympetrum vicinum;Autumn Meadowhawk;1;20;2008;Aug;7;Wills Pond;;NA;
Aeshna tuberculifera;Black-tipped Darner;2;21;2008;Aug;7;Wills Pond;;NA;
Sympetrum semicinctum;Band-winged Meadowhawk;1;21;2008;Aug;7;Wills Pond;;NA;rare in PEI (S3 sensitive), new species for the park !
Sympetrum semicinctum;Band-winged Meadowhawk;2;22;2008;Aug;7;Wills Pond;;NA;rare in PEI (S3 sensitive), new species for the park !
Sympetrum obtrusum;White-faced Meadowhawk;1;22;2008;Aug;7;Wills Pond;;NA;
Sympetrum obtrusum;White-faced Meadowhawk;1;23;2008;Aug;7;Wills Pond;;NA;
Sympetrum sp.;Meadowhawk species;1;23;2008;Aug;7;Wills Pond;;NA;
Sympetrum obtrusum;White-faced Meadowhawk;1;25;2008;Aug;7;Wills Pond;;NA;
Aeshna tuberculifera;Black-tipped Darner;2;26;2008;Aug;7;Wills Pond;;NA;
Sympetrum semicinctum;Band-winged Meadowhawk;3;26;2008;Aug;7;Wills Pond;;NA;rare in PEI (S3 sensitive), new species for the park !
Sympetrum obtrusum;White-faced Meadowhawk;3;26;2008;Aug;7;Wills Pond;;NA;
Aeshna tuberculifera;Black-tipped Darner;2;27;2008;Aug;7;Wills Pond;;NA;
Sympetrum semicinctum;Band-winged Meadowhawk;4;27;2008;Aug;7;Wills Pond;;NA;rare in PEI (S3 sensitive), new species for the park !
Sympetrum obtrusum;White-faced Meadowhawk;1;27;2008;Aug;7;Wills Pond;;NA;
Aeshna tuberculifera;Black-tipped Darner;1;28;2008;Aug;7;Wills Pond;;NA;
Sympetrum obtrusum;White-faced Meadowhawk;1;28;2008;Aug;7;Wills Pond;;NA;
Sympetrum semicinctum;Band-winged Meadowhawk;1;29;2008;Aug;7;Wills Pond;;NA;rare in PEI (S3 sensitive), new species for the park !
Coenagrionidae sp.;Pond Damsel species;1;29;2008;Aug;7;Wills Pond;;NA;
Aeshna tuberculifera;Black-tipped Darner;1;30;2008;Aug;7;Wills Pond;;NA;
Sympetrum semicinctum;Band-winged Meadowhawk;6;30;2008;Aug;7;Wills Pond;;NA;rare in PEI (S3 sensitive), new species for the park !
Sympetrum obtrusum;White-faced Meadowhawk;1;31;2008;Aug;7;Wills Pond;;NA;
Aeshna tuberculifera;Black-tipped Darner;1;35;2008;Aug;7;Wills Pond;;NA;
Sympetrum semicinctum;Band-winged Meadowhawk;2;35;2008;Aug;7;Wills Pond;;NA;rare in PEI (S3 sensitive), new species for the park !
Sympetrum semicinctum;Band-winged Meadowhawk;4;36;2008;Aug;7;Wills Pond;;NA;rare in PEI (S3 sensitive), new species for the park !
Aeshna interrupta;;1;1;2009;Jun;29;Bells Pond;;NA;
Epitheca spinigera;;1;2;2009;Jun;29;Bells Pond;;NA;
Libellula quadrimaculata;;2;2;2009;Jun;29;Bells Pond;;NA;
Leucorrhinia intacta;;1;2;2009;Jun;29;Bells Pond;;NA;
Somatochlora walshii;;1;2;2009;Jun;29;Bells Pond;;NA;
Libellula quadrimaculata;;1;3;2009;Jun;29;Bells Pond;;NA;
Libellula quadrimaculata;;4;4;2009;Jun;29;Bells Pond;;NA;
Leucorrhinia intacta;;1;4;2009;Jun;29;Bells Pond;;NA;
Epitheca spinigera;;2;4;2009;Jun;29;Bells Pond;;NA;
Libellula quadrimaculata;;1;5;2009;Jun;29;Bells Pond;;NA;
Leucorrhinia intacta;;1;5;2009;Jun;29;Bells Pond;;NA;
Libellula quadrimaculata;;2;6;2009;Jun;29;Bells Pond;;NA;
Libellula quadrimaculata;;4;7;2009;Jun;29;Bells Pond;;NA;
Libellula quadrimaculata;;1;8;2009;Jun;29;Bells Pond;;NA;
Epitheca spinigera;;1;8;2009;Jun;29;Bells Pond;;NA;
Libellula quadrimaculata;;3;9;2009;Jun;29;Bells Pond;;NA;
Leucorrhinia intacta;;1;9;2009;Jun;29;Bells Pond;;NA;
Libellula quadrimaculata;;1;10;2009;Jun;29;Bells Pond;;NA;
Libellula quadrimaculata;;5;11;2009;Jun;29;Bells Pond;;NA;
Lestes sp.;;1;12;2009;Jun;29;Bells Pond;;NA;
Zygoptera sp.;;2;12;2009;Jun;29;Bells Pond;;NA;
Zygoptera sp.;;1;14;2009;Jun;29;Bells Pond;;NA;
Epitheca spinigera;;1;15;2009;Jun;29;Bells Pond;;NA;
Aeshna canadensis;;1;17;2009;Jun;29;Bells Pond;;NA;
Aeshna interrupta;;1;19;2009;Jun;29;Bells Pond;;NA;
Lestes sp.;;2;19;2009;Jun;29;Bells Pond;;NA;
Lestes sp.;;4;20;2009;Jun;29;Bells Pond;;NA;
Zygoptera sp.;;3;20;2009;Jun;29;Bells Pond;;NA;
Lestes sp.;;3;21;2009;Jun;29;Bells Pond;;NA;
Zygoptera sp.;;3;22;2009;Jun;29;Bells Pond;;NA;
Lestes sp.;;16;22;2009;Jun;29;Bells Pond;;NA;
Lestes sp.;;3;23;2009;Jun;29;Bells Pond;;NA;
Zygoptera sp.;;8;23;2009;Jun;29;Bells Pond;;NA;
Lestes sp.;;22;24;2009;Jun;29;Bells Pond;;NA;
Lestes sp.;;4;25;2009;Jun;29;Bells Pond;;NA;
Zygoptera sp.;;2;25;2009;Jun;29;Bells Pond;;NA;
Lestes sp.;;10;26;2009;Jun;29;Bells Pond;;NA;
Zygoptera sp.;;2;26;2009;Jun;29;Bells Pond;;NA;
Lestes sp.;;1;27;2009;Jun;29;Bells Pond;;NA;
Zygoptera sp.;;2;27;2009;Jun;29;Bells Pond;;NA;
Lestes sp.;;2;28;2009;Jun;29;Bells Pond;;NA;
Lestes sp.;;1;29;2009;Jun;29;Bells Pond;;NA;
Zygoptera sp.;;1;29;2009;Jun;29;Bells Pond;;NA;
Leucorrhinia intacta;;1;32;2009;Jun;29;Bells Pond;;NA;
Lestes sp.;;4;32;2009;Jun;29;Bells Pond;;NA;
Sympetrum semicinctum;;3;1;2009;Aug;4;Bells Pond;;NA;
Sympetrum costiferum;;2;1;2009;Aug;4;Bells Pond;;NA;
Lestes sp.;;1;1;2009;Aug;4;Bells Pond;;NA;
Sympetrum vicinum;;2;1;2009;Aug;4;Bells Pond;;NA;
Sympetrum costiferum;;2;2;2009;Aug;4;Bells Pond;;NA;needs conf vs. S. Rubicunulum
Lestes sp.;;1;2;2009;Aug;4;Bells Pond;;NA;
Zygoptera sp.;;1;2;2009;Aug;4;Bells Pond;;NA;
Sympetrum vicinum;;3;3;2009;Aug;4;Bells Pond;;NA;2 in ref. Collection
Lestes sp.;;1;3;2009;Aug;4;Bells Pond;;NA;
Zygoptera sp.;;1;3;2009;Aug;4;Bells Pond;;NA;
Sympetrum obtrusum;;6;3;2009;Aug;4;Bells Pond;;NA;
Sympetrum sp.;;2;3;2009;Aug;4;Bells Pond;;NA;
Sympetrum semicinctum;;5;4;2009;Aug;4;Bells Pond;;NA;
Sympetrum vicinum;;2;4;2009;Aug;4;Bells Pond;;NA;
Lestes sp.;;1;4;2009;Aug;4;Bells Pond;;NA;
Sympetrum costiferum;;1;4;2009;Aug;4;Bells Pond;;NA;
Aeshna interrupta;;1;4;2009;Aug;4;Bells Pond;;NA;
Sympetrum obtrusum;;1;5;2009;Aug;4;Bells Pond;;NA;
Sympetrum semicinctum;;1;5;2009;Aug;4;Bells Pond;;NA;
Aeshna interrupta;;1;5;2009;Aug;4;Bells Pond;;NA;
